Sent	NegAdj	Noun	Adj	Fq	AdjFq
NEG	A	Itálie	dramatický	335	58.7741673368268
POS	A	Angličan	slušný	49	11.1502110991813
POS	A	Rus	opravdový	105	28.0244101246778
NEG	A	Ital	dramatický	217	35.8663473136349
NEG	A	Češka	zraněný	147	98.9954288894565
POS	A	Čína	pevný	228	43.5426324572658
POS	A	Rusko	příznivý	382	67.8568146881189
POS	A	Kazachstán	jasný	78	14.30438577521
NEG	A	Čína	padělaný	160	31.7833495070455
POS	A	Čech	vítaný	142	33.3771124521615
NEG	A	Rusko	kritický	618	127.106864585498
POS	A	Polák	jistý	534	107.278197034967
NEG	A	Rusko	radikální	573	83.7108090901955
POS	A	Brit	vítězný	303	157.285107851033
POS	A	Francouz	vděčný	56	13.7557678113401
NEG	A	Itálie	zraněný	307	44.1202772551556
NEG	A	Rusko	závislý	1347	374.583691258034
POS	A	Vietnamec	ochotný	54	13.5017158280316
POS	A	Rumunsko	ochotný	64	10.0825555598117
POS	A	Rusko	mistrovský	353	49.714489033899
POS	A	Rom	zajímavý	287	44.4720307670214
POS	A	Polsko	super	126	16.0744916606081
NEG	A	Slovensko	nesmyslný	88	12.5495707992509
POS	A	Američan	civilizovaný	58	14.0036961920341
POS	A	Rakušan	výborný	229	77.1295723091141
POS	A	Slovensko	definitivní	269	37.0883576252973
POS	A	Polák	mocný	45	10.2826108811367
NEG	A	Německo	poškozený	297	55.3415787865784
NEG	A	Rakousko	údajný	231	33.073158990608
POS	A	Ruska	základní	87	13.6966295192142
POS	A	Německo	duchovní	399	56.489906808344
NEG	A	Německo	bláznivý	82	11.4056222577975
NEG	A	Čína	napjatý	170	37.0129340560935
NEG	A	Rus	frustrovaný	21	11.5784632034632
POS	A	Francie	čestný	487	77.8073097467821
POS	A	Rakousko	mohutný	107	16.9490526294744
POS	A	Polák	snadný	150	25.8855747378692
NEG	A	Číňan	pouhý	112	17.9880585756365
POS	A	Čína	výhodný	418	77.3327527143584
NEG	A	Francie	zklamaný	122	20.9220873039891
POS	A	Polák	rozhodující	284	52.9628094077513
NEG	A	Cikán	původní	60	11.8199630857085
POS/NEG	A	Kurd	důležitý	89	12.6207369641829
NEG	A	Polsko	zraněný	197	28.8697042237539
NEG	A	Bělorus	slabý	32	13.249420870667
POS	A	Slovák	klidný	109	20.6129127712084
POS	A	Brit	vynikající	107	25.3551542794525
NEG	A	Ukrajina	špatný	803	141.098215982029
POS	A	Německo	sociální	4976	694.172498864627
POS	A	Čech	sociální	2474	338.470505376224
NEG	A	Ital	šílený	45	13.4138610643406
NEG	A	Brit	pouhý	274	48.4773625342244
POS/NEG	A	Ruska	velký	707	125.064523473674
POS	A	Ital	bohatý	398	254.012507660874
NEG	A	Rus	zákeřný	30	14.7807234432234
POS	A	Slovensko	civilizovaný	97	17.7561924138427
NEG	A	Německo	postižený	870	146.737828665639
NEG	A	Slovensko	původní	1116	147.494723913884
POS	N	Bělorusko	příjemný	55	12.1390792638828
NEG	A	Polák	obžalovaný	202	65.5355798675455
POS	A	Polsko	zajímavý	1522	232.202101556028
POS	A	Němec	důvěryhodný	78	12.9662029915975
POS	A	Rusko	velkolepý	173	27.4343361717494
POS	A	Slovensko	revoluční	90	12.05055463439
NEG	A	Vietnamec	obyčejný	35	15.5308528889411
POS	N	Čína	tradiční	80	13.6086431862317
POS	A	Němec	originální	174	24.8102334352083
POS/NEG	A	Brit	drahý	132	27.6704433633376
NEG	A	Slovensko	odsouzený	141	25.4477139130145
POS	A	Itálie	dobrý	7045	1150.53351876578
POS	A	Ital	přátelský	140	32.5886936610445
POS	A	Čech	revoluční	213	41.1069279991622
POS	N	Polsko	příznivý	147	19.3483224932453
NEG	A	Čína	poslední	6069	1087.83324929282
POS/NEG	A	Německo	obrovský	2362	455.788778528399
POS	A	Američan	senzační	77	14.0794482047999
POS	A	Čína	jednotný	324	153.808561319199
POS	A	Češka	úžasný	50	13.0343290454073
POS	A	Američanka	zajímavý	75	10.3499600896081
POS	A	Čína	jasný	817	131.65018083434
NEG	A	Polák	pouhý	241	35.1659731233054
POS	A	Američan	vtipný	73	16.6156509893161
POS	A	Brit	rozsáhlý	99	16.8633659819616
POS	A	Slovensko	úspěšný	2449	448.699656676454
POS	A	Rumun	jasný	73	10.587223700512
POS	A	Bulharsko	stabilní	52	11.3055209785005
POS	N	Němec	důvěřivý	37	10.7883425784742
POS	A	Nizozemka	vítězný	110	77.1588023088023
POS	A	Maďarsko	slušný	113	14.7738269668534
NEG	A	Angličan	zraněný	85	42.3365688379388
POS/NEG	A	Německo	ohromný	301	59.8866722903038
POS	A	Němec	zvýšený	210	29.982581568399
NEG	A	Itálie	údajný	157	23.8904384733786
NEG	A	Rom	kritický	167	30.5443325319515
POS	A	Rusko	přínosný	43	10.1077420021499
POS	A	Rusko	vynikající	523	79.7002569204459
POS	A	Ukrajina	čestný	98	18.6310122763374
POS	A	Číňan	skvělý	100	23.7302337329733
POS	A	Američan	pohodlný	75	18.018541284312
POS	A	Maďarsko	aktivní	262	43.8015017970228
POS	N	Čína	příznivý	122	18.4210077781348
POS	A	Německo	reálný	820	117.494805520113
POS	A	Rakušan	citlivý	53	12.738731522624
NEG	A	Slovensko	tajný	745	101.644629366253
POS	N	Rus	rád	71	17.4644580399376
POS	A	Francie	civilizovaný	57	10.6272754076463
POS/NEG	A	Rusko	obrovský	2405	575.182343352044
NEG	A	Polsko	rizikový	142	21.9752291230377
POS	A	Američan	trpělivý	49	12.1365174001396
POS	A	Polák	možný	768	101.791517102867
NEG	A	Čech	hořký	192	33.1159469644565
POS	N	Brit	příjemný	65	14.6423935243256
POS	A	Češka	hezký	227	92.1788281209237
NEG	A	Rom	obtížný	152	30.452839219852
POS	A	Polsko	vášnivý	67	10.1873579643041
POS	A	Polák	přesný	238	52.7548394487053
POS	A	Rusko	vášnivý	92	16.0676797323671
POS	A	Brit	sociální	310	42.7905608233239
NEG	A	Itálie	sporný	96	13.5503945727706
POS	A	Čech	slušný	949	277.899314216628
POS	A	Ruska	možný	74	15.1103363504553
POS/NEG	A	Itálie	vážný	460	74.1965406357102
POS	A	Německo	revoluční	207	29.8479320373675
NEG	A	Itálie	zklamaný	93	15.4991582020453
POS	A	Polák	milý	60	17.4166137485753
NEG	A	Slovák	válečný	181	24.6405185281536
NEG	A	Německo	odlišný	685	117.02367249071
NEG	A	Polsko	přísný	378	65.6969665987672
NEG	A	Francouz	ztracený	70	11.9240160690484
POS	A	Rakousko	přátelský	568	123.282340387194
POS	A	Číňan	přátelský	68	15.2932043595599
NEG	A	Američanka	bláznivý	22	12.6610779819313
NEG	A	Německo	jedovatý	117	23.0393965932073
NEG	A	Rakušan	přísný	82	16.0661372264582
POS	A	Ital	vášnivý	87	38.104005205321
POS	A	Američan	snadný	311	53.3004419541584
POS	A	Američan	velkolepý	86	13.5001517908257
POS	A	Číňan	zajímavý	178	32.7454028880774
POS	A	Itálie	věčný	87	13.568309220126
POS	A	Ukrajina	klidný	105	23.3137782269618
NEG	A	Itálie	klíčový	615	116.968034410787
NEG	A	Čech	krizový	165	25.355528631735
POS	A	Německo	schválený	180	23.4664811771239
NEG	A	Němec	slabý	701	130.01136471994
POS	N	Američan	rád	135	53.6099926095205
POS	A	Itálie	tradiční	1351	216.596840887576
POS	A	Rakušan	snadný	66	10.0389291184858
NEG	A	Čech	komplikovaný	207	41.9750006702113
POS	A	Ital	rád	893	234.069254292341
NEG	A	Američanka	rozvedený	254	222.325234487734
NEG	A	Německo	zničující	60	11.0160256648641
POS	A	Číňan	moudrý	36	21.6355519480519
NEG	A	Rakousko	zásadní	331	47.6259326974727
NEG	A	Slovák	pouhý	293	52.9265347394209
POS	A	Ukrajinec	možný	167	26.1914219136879
POS	A	Brit	výborný	80	17.7672876357132
POS	A	Slovák	fantastický	51	10.6030844819387
POS	A	Maďarsko	stabilní	187	34.8068000019575
POS	A	Polák	jednoduchý	233	35.1662467115919
POS	A	Německo	moudrý	86	11.9083897635032
NEG	A	Rusko	katastrofický	90	14.5679308261215
POS	A	Maďarsko	správný	117	14.5821861536226
NEG	A	Cikán	poslední	242	35.1902267037632
NEG	A	Ukrajina	ztracený	55	12.5224857443898
POS	A	Rusko	zajištěný	69	11.0216618316147
NEG	A	Polák	takzvaný	191	27.5859288378213
POS	A	Nizozemsko	bohatý	244	49.5880556791623
POS	A	Čína	morální	106	14.4635803452396
POS	A	Čína	věrný	102	20.5341687987846
POS	A	Rusko	rozumný	303	51.6439574609763
NEG	A	Slovensko	slabý	768	138.069086774704
POS	A	Němka	půvabný	19	11.5325091575092
NEG	A	Německo	trapný	83	12.6798524081705
NEG	A	Francouz	smutný	96	23.6775951312646
NEG	A	Rom	pouhý	196	32.8706173072722
NEG	A	Nizozemsko	silný	780	192.917933005315
POS	A	Francouz	čestný	105	19.1340562053691
POS	A	Rumunsko	tradiční	241	34.6857545586635
POS/NEG	A	Rakušan	obrovský	199	35.7323875383211
POS	N	Francie	úspěšný	290	53.571698703399
POS	A	Mongolsko	dobrý	181	34.9815771418749
POS	A	Německo	věrný	250	45.6495261220197
NEG	A	Rom	napjatý	131	18.4592771034575
POS	A	Ital	luxusní	115	15.9916002797906
NEG	A	Slovák	zraněný	352	126.274349435762
POS	A	Němec	skutečný	735	117.029293593523
NEG	A	Američanka	klíčový	66	10.5599295517478
NEG	A	Rusko	znepokojivý	99	15.5173101971938
POS	A	Kurd	rozsáhlý	75	13.3611136742554
POS	A	Češka	vítězný	280	56.2064401176905
NEG	A	Čech	rasistický	169	35.9705649412474
NEG	A	Němec	útočný	331	59.1499606588632
NEG	A	Číňan	nízký	178	28.5998535737329
POS	N	Rusko	kompromisní	91	15.9996564851508
NEG	A	Rakušan	dramatický	100	15.3367648134264
POS	A	Itálie	boží	106	16.0323971068221
POS	A	Čína	otevřený	556	91.1854560891811
NEG	A	Polák	obyčejný	145	67.6993405981525
NEG	A	Rusko	dominantní	277	61.0618994226969
POS	A	Francouz	skutečný	242	54.8993802234799
NEG	A	Francouz	odsouzený	47	23.9938603063603
POS	A	Rus	liberální	79	13.604662223059
POS	A	Američan	definitivní	105	22.1503522493233
POS	A	Německo	preventivní	157	24.1461617576656
NEG	A	Čech	opuštěný	171	23.1047013755851
POS	A	Německo	přínosný	76	11.1498008404464
POS	A	Vietnamec	základní	100	13.3860584724329
NEG	A	Rumunsko	těžký	384	71.0331921279625
POS	A	Rusko	revoluční	399	128.825573098118
POS	A	Bělorus	dobrý	353	65.4029513154709
POS	A	Čína	optimistický	104	15.8792352717363
NEG	N	Brit	poražený	37	20.6558526440879
POS	A	Američan	krásný	362	49.2915955220925
POS	A	Čech	klidný	543	115.833709627832
POS	A	Čína	mírový	715	103.314775089536
POS	A	Nizozemec	slavný	211	90.0219405246247
NEG	A	Rus	důrazný	68	14.8854025532949
POS	A	Němec	jistý	1757	335.06153877509
NEG	A	Slovensko	zvláštní	1037	171.893808976642
POS	A	Číňan	významný	169	33.3626167233835
POS	A	Kazach	slavný	25	16.0135243841126
POS	A	Rakousko	vítaný	62	12.7304862945899
NEG	A	Německo	padělaný	170	30.0634823317585
NEG	A	Rumunsko	podezřelý	132	30.5936019628945
POS	A	Francie	statečný	89	13.8063198972392
NEG	A	Polák	smutný	121	25.5725764820017
POS	A	Číňan	tradiční	291	51.7148123581688
NEG	A	Rusko	ponižující	49	10.4665955697496
NEG	N	Francie	omezený	86	14.3835774876139
POS	A	Německo	definitivní	323	52.3228889055708
NEG	A	Německo	nízký	5096	910.617516363396
POS	A	Francie	slavný	2053	318.711941260344
NEG	A	Němec	obtížný	273	40.4223344695646
NEG	A	Angličan	silný	215	39.3327397689344
NEG	A	Číňan	zlý	66	16.7331812383101
NEG	A	Američan	ošklivý	27	11.7596099080494
POS	A	Polák	jasný	554	89.548248248359
POS	A	Mongol	dobrý	72	12.3831647765186
NEG	A	Německo	ztracený	287	46.3639239868602
POS	A	Čech	vděčný	320	88.6358380233132
POS	A	Ukrajina	rozhodující	190	31.5047350915467
POS	A	Itálie	otevřený	376	62.9919520059424
POS/NEG	A	Němec	vážný	629	94.4341195286755
NEG	A	Brit	postižený	52	14.3571564480391
NEG	A	Rumun	podezřelý	79	29.3147009651805
NEG	A	Rom	přísný	162	25.9846570856787
POS/NEG	A	Vietnamec	obrovský	76	14.8983728743696
POS	A	Čína	kladný	63	10.3297392580896
NEG	A	Itálie	bláznivý	81	12.2073620011181
POS	A	Maďarsko	snadný	105	14.7073913894834
POS	N	Německo	lichotivý	54	10.0493479109054
NEG	A	Rom	špinavý	125	19.3901190389611
POS	A	Francie	aktivní	497	82.6577544504888
POS	A	Číňanka	krásný	53	23.4951261604725
POS	A	Rusko	mimořádný	814	139.922550615542
POS	A	Číňan	milý	41	14.1369479412318
POS	A	Polsko	předchozí	723	89.7259680504733
NEG	A	Vietnam	zvláštní	95	14.2280925997607
POS	A	Rumunsko	otevřený	93	10.9298241578442
POS	A	Slovák	možný	619	90.0834313318828
NEG	A	Maďarsko	tajný	222	33.4837249688884
NEG	A	Rus	nevyzpytatelný	101	48.3960842801494
POS	A	Kurd	jistý	61	12.7862160046212
POS	N	Německo	spravedlivý	96	12.6351610240017
POS	A	Čína	záchranný	105	15.7696679587162
POS	A	Italka	vítězný	195	103.258909554498
POS	A	Čína	vynikající	143	23.9781085796002
POS	A	Brit	tradiční	312	59.4112148206871
POS	A	Vietnam	úspěšný	136	23.2334850420698
NEG	A	Čech	předpokládaný	108	17.2417874643732
NEG	A	Rakousko	krajní	148	22.3022558811201
NEG	N	Rus	poražený	69	39.7603414053529
NEG	N	Francie	poražený	66	27.5422688389113
POS	A	Čína	dobrodružný	101	12.9885657375671
NEG	A	Němec	zvláštní	950	129.442372121167
POS/NEG	A	Mongolsko	obrovský	66	15.8362492822874
POS	A	Slovensko	důvěryhodný	119	24.6434853688444
POS	A	Čech	vzdělávací	147	19.8379398386572
NEG	A	Maďarsko	válečný	194	31.0613610781111
NEG	A	Francouz	teroristický	207	28.8560357432126
NEG	A	Američanka	poslední	882	148.780506784511
POS	A	Slovák	bezpečnostní	98	13.1895642094751
NEG	A	Američanka	poražený	52	19.6028103036573
POS	A	Německo	boží	564	71.478693612916
POS/NEG	A	Němec	strašný	257	40.237157612224
POS	A	Čína	obranný	194	26.1650944453112
POS	A	Slovensko	ochranný	277	42.9644892425466
NEG	A	Rus	dramatický	152	26.0487800280633
NEG	A	Číňan	zásadní	78	11.6719967769843
NEG	A	Američan	kritický	229	29.4671862165536
POS	A	Němec	aktivní	661	141.27690392591
POS	A	Itálie	jistý	921	137.251437799462
POS	A	Romka	krásný	119	88.9067311773194
POS	A	Slovák	vyrovnávací	53	11.4388676798964
NEG	N	Německo	poslední	196	25.8456711485272
NEG	A	Čína	slábnoucí	60	14.5126289251289
NEG	A	Němec	fanatický	111	39.4779547768688
NEG	A	Čína	původní	570	75.7395161271029
POS	A	Ukrajina	spravedlivý	57	10.7953371317785
POS	A	Ukrajina	stabilní	175	45.794815943418
POS	A	Čína	příznivý	184	29.8718848484259
NEG	A	Američanka	šílený	23	10.6051840479782
POS	A	Němec	obranný	360	67.7576164106466
NEG	A	Rus	zvláštní	390	69.0008427804047
POS	A	Polsko	úspěšný	1518	258.514020740811
POS	A	Polsko	veselý	74	13.9651423618575
NEG	A	Ital	extravagantní	20	15.5595238095238
POS	A	Německo	mírový	1092	179.492042490274
POS	A	Polsko	věřící	353	70.9115992058676
POS/NEG	A	Nizozemsko	obrovský	223	36.116219694565
POS	A	Maďar	rozhodující	72	12.6771456183505
NEG	A	Polák	postižený	108	28.2337580023367
NEG	A	Maďarsko	původní	374	44.6437749338118
POS	A	Maďarsko	cenný	261	42.9467692092752
NEG	A	Američan	nesmyslný	101	16.6069871133746
NEG	A	Rakousko	podivný	81	12.884338963381
POS	A	Ukrajina	mírový	548	104.52181372168
NEG	A	Ukrajina	zásadní	343	63.6307385850376
NEG	A	Slovák	zklamaný	98	31.6586325956015
POS	A	Polsko	pravý	346	49.4599425513112
POS	A	Brit	klidný	75	19.5833258943177
POS	A	Slovenka	zajímavý	59	10.2857647857605
NEG	A	Francie	nevyzpytatelný	59	11.7210494935609
POS	A	Francouz	perfektní	59	13.3030291919646
POS	A	Angličan	významný	109	17.5863791197205
POS	A	Číňan	prestižní	80	12.3914211540198
NEG	A	Číňan	silný	267	50.4054187687933
NEG	A	Němec	údajný	568	111.576951259604
POS	N	Rakousko	tradiční	103	15.3610834829768
NEG	A	Rus	kritický	95	14.4374522228573
NEG	A	Francouz	krajní	78	11.7341226267579
NEG	A	Číňan	pověrčivý	32	19.4638888888889
POS	A	Německo	zřejmý	492	71.0407987847067
NEG	A	Polsko	prázdný	128	20.8507188877362
POS	A	Nizozemec	snadný	57	11.6415883547424
POS	A	Rusko	sociální	1378	192.733818207592
NEG	A	Rusko	podivný	253	46.112783180401
POS	A	Bulharsko	jistý	217	32.4480728063629
POS	A	Rus	vděčný	78	24.7637593392991
POS	A	Američan	poctivý	52	11.2415328955166
POS	A	Německo	příjemný	519	67.210562920329
POS	A	Francie	ochotný	441	86.8070706828376
NEG	A	Rom	tíživý	72	16.4238397301478
POS	A	Číňan	chytrý	52	15.6655956812883
POS	A	Němka	úspěšný	136	30.1787091346187
POS	A	Slovák	mistrovský	174	24.4248906329322
POS	A	Rus	správný	185	38.9625953687961
POS	A	Američan	sociální	638	88.3781733245514
POS	A	Francouzka	vítězný	136	60.2719109146671
NEG	A	Rusko	poražený	278	61.3457944419093
POS	A	Slovensko	čestný	276	39.1710581041128
POS	A	Slovák	snadný	143	26.5554150117696
POS	A	Čína	fascinující	55	10.2053338323075
POS	A	Čech	lichotivý	103	24.0124645890878
POS	A	Angličan	klidný	57	18.1774163321937
NEG	A	Vietnamec	silný	106	20.5224600944094
POS	A	Ital	mimořádný	66	10.8850352752338
POS	A	Francouz	elegantní	85	37.2339033971282
POS	A	Maďarsko	záchranný	133	18.217653652579
POS	A	Američan	mimořádný	258	38.0420492412936
POS	A	Čína	tradiční	1543	274.454549531925
POS	A	Čech	věnovaný	242	50.7862708810236
NEG	A	Rus	útočný	222	40.2171995999047
POS	A	Ital	věřící	29	11.9554224860107
POS/NEG	A	Čína	velký	22432	4721.98759389958
NEG	A	Rakušan	postižený	72	35.0292015797455
POS	A	Rusko	definitivní	295	47.1863364663501
NEG	A	Francie	předpokládaný	115	22.9113740006038
POS	A	Ukrajina	dobrý	2364	387.669540926804
POS	A	Německo	motivovaný	119	17.9035162089833
NEG	A	Rom	hanlivý	79	16.6417659585309
POS	A	Maďar	významný	140	21.189059277642
NEG	A	Polsko	fašistický	83	19.7748118994189
NEG	A	Němec	zklamaný	199	56.5888869872018
POS	A	Německo	zábavný	158	22.8631952110635
POS	N	Německo	šťastný	239	38.7047238185047
POS	A	Běloruska	dobrý	122	18.2343535181567
POS/NEG	A	Rom	důležitý	584	97.807739141576
NEG	A	Čech	složitý	787	137.481302116814
POS	A	Čech	trpělivý	97	32.1077673109551
NEG	A	Slovensko	izolovaný	54	20.4716962846758
NEG	A	Ital	obžalovaný	30	14.3623376623377
NEG	A	Čína	obyčejný	177	28.110159906403
NEG	A	Brit	posedlý	44	12.8848995056955
NEG	N	Slovensko	poražený	52	17.2396347933113
POS	A	Číňan	lidský	462	72.8821097825856
POS	A	Rakousko	luxusní	198	29.4824924762179
NEG	A	Ital	zraněný	208	54.5689969671614
NEG	A	Vietnam	poslední	803	136.756062800441
POS	A	Čech	rád	8527	2712.89777732144
POS	A	Čech	důstojný	224	39.0130267191444
NEG	A	Slovák	zoufalý	42	15.57025167254
POS/NEG	A	Číňan	vážný	75	10.7961243031894
POS	A	Polák	opravdový	78	23.423699236854
POS	A	Německo	podpůrný	81	10.8140077872727
POS	A	Čína	průlomový	59	11.0807233401274
POS	A	Ital	zkušený	357	176.824242306262
POS	A	Německo	základní	4067	581.537999729748
POS/NEG	A	Nizozemsko	drahý	209	45.3039687192852
NEG	A	Nizozemsko	zvláštní	251	41.7694794851894
POS	A	Slovensko	luxusní	236	39.2259403988527
POS	A	Američan	důvěřivý	22	14.7163461538462
POS	A	Polsko	slavnostní	490	51.6463363763253
POS	A	Ital	nadšený	83	30.8421074868337
POS	A	Bulharsko	rozhodující	106	17.5909463106786
NEG	A	Rusko	hloupý	116	16.419368368017
POS	N	Polák	rád	46	10.1626777078895
POS	A	Německo	pěkný	420	59.1813156714314
NEG	A	Rusko	odlišný	499	84.1073111979248
POS	N	Čech	příznivý	269	49.1824634227331
NEG	A	Rusko	obviněný	161	30.0864871133429
POS	A	Slovensko	hrdý	166	33.119035749463
POS	A	Italka	jistý	52	18.2095439582702
NEG	A	Vietnamec	zraněný	71	52.7637987012987
NEG	A	Rom	těžký	546	93.8130219440288
POS	A	Češka	příjemný	79	10.4103916482819
POS	A	Ital	perfektní	69	11.9111686611018
POS	A	Američan	umírněný	109	22.0706960648825
POS	A	Američan	zkušený	438	143.974956661875
NEG	A	Američan	absurdní	95	13.1791858681235
NEG	A	Německo	hloupý	129	15.3201478285633
POS	A	Bělorusko	vítězný	125	31.7503670011466
NEG	A	Němec	divoký	1010	239.954809160967
POS/NEG	A	Rom	vážný	344	50.1104202911928
NEG	A	Itálie	původní	439	57.6935810437834
NEG	A	Polák	slabý	252	42.1600448910383
NEG	A	Maďarsko	omezený	94	11.7824477381946
POS	A	Čech	pravý	1457	341.316180467048
NEG	A	Američan	krutý	130	22.9952901912163
NEG	A	Německo	válečný	2755	527.116043059436
NEG	A	Rusko	tajný	1966	297.36302095411
POS/NEG	A	Rumun	důležitý	80	10.784949967264
NEG	A	Rumunsko	tajný	234	36.5689675635196
NEG	A	Francie	špatný	1623	256.147013684666
POS	A	Rakušan	hrdý	61	17.5091189721818
POS	A	Bělorus	výborný	53	14.2393061224194
POS	A	Maďarsko	výborný	236	38.2741735445337
NEG	A	Ital	podezřelý	146	50.3980033188271
POS	A	Maďarsko	bezpečnostní	318	42.5287947503879
POS	A	Nizozemsko	mistrovský	96	15.2202645043012
POS	A	Nizozemec	krásný	79	12.6814536287605
NEG	A	Německo	zkažený	60	11.5191386666872
POS	A	Slovensko	bezpečnostní	750	107.761225701374
POS	A	Itálie	ideální	304	46.8729298117404
POS	A	Američan	milý	106	30.1516377939102
POS	A	Francouz	přátelský	135	21.1298817552274
NEG	A	Čína	stínový	61	11.5357148926413
POS	A	Rus	vítězný	747	333.726489257374
POS	A	Polák	významný	407	78.3542693354988
NEG	A	Slovák	nemocný	102	40.7993612615121
POS	A	Čína	aktivní	375	88.8843755930221
POS	A	Čech	přátelský	1007	211.825860582541
